material_id,formula,regime_calc,estrutura_esperada,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,energy_above_hull,is_stable,near_hull,is_gap_direct,ordering,band_gap,density,site_density,efermi,volume,nsites,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,regime_GGA,regime_GGAU,regime_HSE06,gap_direto
mp-10233,Ca2BN2F,GGA,perovskita dupla,False,False,False,True,0.0,True,True,True,NM,2.9265,2.687949105707024,0.0703899765781318,2.47755298,340.9576358270322,24,5.0,20.0,15.0,11.333333333333334,5.777777777777778,7.0,7.0,93.0,57.166666666666664,33.44444444444444,7.0,53.5,2348.0,792.9333333333334,733.0666666666666,63.05,2.0,17.0,10.666666666666666,5.777777777777778,2.0,2.0,4.0,2.0,0.8888888888888887,176.0,119.0,105.83333333333333,46.77777777777778,3.98,2.98,2.35,1.0033333333333334,1.0,2.0,2.0,2.0,0.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.6666666666666667,2.0,0.0,0.0,0.0,5.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.6666666666666667,0.0,7.1725,37.77,20.326249999999998,11.629166666666668,0.0,6.437,2.7279999999999998,2.4726666666666666,0.0,0.0,0.0,15.0,225.0,210.0,169.83333333333334,52.888888888888886,194.0,1,0,0,1
mp-10234,Sr2BN2F,GGA,perovskita dupla,False,True,False,True,0.0,True,True,True,NM,2.5675,3.84259567049275,0.0595736042862566,2.0463315,402.8629841612034,24,5.0,38.0,33.0,17.333333333333332,13.777777777777779,7.0,8.0,93.0,57.5,33.0,8.0,53.5,2348.0,771.2666666666668,711.4,63.05,2.0,17.0,10.666666666666666,5.777777777777778,2.0,2.0,5.0,3.0,1.3333333333333333,195.0,138.0,112.16666666666667,55.22222222222222,3.98,3.0300000000000002,2.3333333333333335,1.02,0.95,2.0,2.0,2.0,0.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.6666666666666667,2.0,0.0,0.0,0.0,5.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.6666666666666667,0.0,7.1725,54.23,25.812916666666666,18.94472222222222,0.0,6.437,2.7279999999999998,2.4726666666666666,0.0,0.0,0.0,15.0,225.0,210.0,169.83333333333334,52.888888888888886,194.0,1,0,0,1
mp-1193745,CeAsO4F,GGA,perovskita dupla,True,False,True,True,0.0,True,True,True,NM,1.495499999999999,4.643819334603983,0.0656839141105997,1.08075612,426.283974990484,28,8.0,58.0,50.0,18.857142857142858,15.224489795918368,8.0,15.0,93.0,77.14285714285714,17.75510204081633,87.0,53.5,1090.0,347.6714285714285,418.7591836734693,54.8,3.0,17.0,14.142857142857142,3.1836734693877555,16.0,2.0,6.0,4.0,1.2244897959183674,204.0,147.0,92.0,39.714285714285715,3.98,2.86,3.005714285714286,0.7746938775510204,3.44,2.0,2.0,2.0,0.0,3.4285714285714284,1.1020408163265307,0.0,10.0,10.0,1.5714285714285714,2.4081632653061225,0.0,1.0,0.14285714285714285,0.0,4.0,15.0,7.142857142857143,2.2448979591836737,6.0,0.0,0.0,0.0,3.0,1.7142857142857142,0.6938775510204083,2.0,9.0,1.2857142857142858,13.0,1.8571428571428572,0.0,1.0,22.0,4.857142857142857,4.8979591836734695,2.0,9.105,37.24,15.0775,8.360000000000001,0.0,1.97,0.2814285714285714,0.48244897959183675,0.0,0.0,0.0,12.0,194.0,182.0,60.42857142857143,68.3265306122449,12.0,1,0,0,1
mp-1194197,La3SiN4F,GGA,perovskita dupla,False,True,True,True,0.0,True,True,False,NM,1.9716,6.523267386014438,0.0680142110458595,8.13757459,529.3011481927869,36,7.0,57.0,50.0,24.666666666666668,21.555555555555554,7.0,13.0,93.0,59.77777777777778,31.185185185185187,82.0,53.5,1687.0,619.0777777777778,619.9308641975308,63.05,3.0,17.0,11.11111111111111,5.407407407407408,15.0,2.0,6.0,4.0,1.7037037037037037,207.0,150.0,119.22222222222223,58.518518518518526,3.98,2.88,2.371111111111111,0.9520987654320988,3.04,2.0,2.0,2.0,0.0,2.111111111111111,1.432098765432099,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,3.0,7.0,4.444444444444445,1.0617283950617284,5.0,0.0,0.0,0.0,4.0,1.8888888888888888,1.4567901234567902,3.0,9.0,3.0,0.0,0.0,0.0,1.0,9.0,4.888888888888889,2.740740740740741,3.0,9.7075,36.8975,22.212777777777777,9.789814814814815,0.0,6.437,3.1656666666666666,2.907851851851852,6.437,0.0,0.0,15.0,227.0,212.0,177.77777777777777,36.17283950617284,194.0,1,0,0,0
mp-1574529,Li2MnO2F,GGA+U,perovskita dupla,False,True,False,True,0.036284853333333,False,True,False,FM,2.3681,3.4946673750348163,0.1053873920421694,1.44670941,227.73122605023468,24,3.0,25.0,22.0,9.333333333333334,5.222222222222222,3.0,1.0,93.0,53.5,35.5,1.0,53.5,1519.0,431.58,377.21333333333337,54.8,1.0,17.0,9.666666666666666,6.666666666666668,1.0,2.0,4.0,2.0,0.5555555555555557,139.0,82.0,97.33333333333333,34.333333333333336,3.98,3.0,2.395,1.2249999999999999,0.98,1.0,1.6666666666666667,1.0,0.0,2.1666666666666665,2.166666666666667,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,1.0,7.0,4.666666666666667,2.4444444444444446,1.0,1.0,0.0,0.0,2.0,0.8333333333333334,0.8333333333333334,0.0,5.0,0.8333333333333334,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,9.105,16.5933333333,11.93195881225,3.107583014033333,0.0,1.97,0.3283333333333333,0.5472222222222222,0.0,0.000310120689655,5.1686781609166664e-05,12.0,229.0,217.0,119.0,106.0,12.0,0,1,0,0
mp-16801,GdSO4F,GGA,perovskita dupla,False,False,False,False,0.0,True,True,False,FM,0.2226,4.598269416797423,0.0711833078912057,0.96306478,393.3506439851639,28,8.0,64.0,56.0,17.285714285714285,13.346938775510202,8.0,27.0,93.0,79.42857142857143,14.979591836734693,87.0,53.5,1586.0,321.00857142857143,380.66938775510204,54.8,3.0,17.0,14.285714285714286,3.224489795918367,16.0,2.0,6.0,4.0,1.0204081632653061,196.0,139.0,88.85714285714286,35.224489795918366,3.98,2.7800000000000002,3.0742857142857143,0.6767346938775509,3.44,2.0,2.0,2.0,0.0,3.5714285714285716,1.0204081632653061,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,7.0,1.0,0.0,6.0,10.0,6.714285714285714,1.0204081632653061,6.0,0.0,0.0,0.0,2.0,1.5714285714285714,0.6122448979591837,2.0,9.0,1.2857142857142858,7.0,1.0,0.0,1.0,16.0,3.857142857142857,3.469387755102041,2.0,9.105,32.05,14.85205357142857,8.037933673469386,0.0,2.202,0.596,0.8514285714285715,0.0,0.0,0.0,12.0,194.0,182.0,46.714285714285715,48.734693877551024,12.0,1,0,0,0
mp-753733,Li2MnO2F,GGA,perovskita dupla,False,True,False,True,0.042750900416666,False,True,False,FM,2.2217,3.377667538000174,0.1018590712118309,1.3037581,235.61966268167183,24,3.0,25.0,22.0,9.333333333333334,5.222222222222222,3.0,1.0,93.0,53.5,35.5,1.0,53.5,1519.0,431.58,377.21333333333337,54.8,1.0,17.0,9.666666666666666,6.666666666666668,1.0,2.0,4.0,2.0,0.5555555555555557,139.0,82.0,97.33333333333333,34.333333333333336,3.98,3.0,2.395,1.2249999999999999,0.98,1.0,1.6666666666666667,1.0,0.0,2.1666666666666665,2.166666666666667,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,1.0,7.0,4.666666666666667,2.4444444444444446,1.0,1.0,0.0,0.0,2.0,0.8333333333333334,0.8333333333333334,0.0,5.0,0.8333333333333334,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,9.105,16.5933333333,11.93195881225,3.107583014033333,0.0,1.97,0.3283333333333333,0.5472222222222222,0.0,0.000310120689655,5.1686781609166664e-05,12.0,229.0,217.0,119.0,106.0,12.0,1,0,0,0
mp-753835,LiMn2O3F,GGA+U,perovskita dupla,True,False,True,False,0.02463295455357,False,True,False,AFM,1.1405,3.881525928314648,0.0890171269263463,1.86750762,314.5462111259496,28,3.0,25.0,22.0,12.285714285714286,7.2653061224489806,8.0,1.0,93.0,65.57142857142857,26.204081632653065,87.0,53.5,1519.0,529.9414285714286,565.1763265306123,54.8,1.0,17.0,11.428571428571429,5.5102040816326525,16.0,2.0,4.0,2.0,0.816326530612245,139.0,82.0,94.42857142857143,35.06122448979592,3.98,3.0,2.6257142857142854,1.0848979591836734,3.44,1.0,1.8571428571428572,2.0,0.0,2.4285714285714284,2.0816326530612246,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,1.0,7.0,5.714285714285714,1.3469387755102038,6.0,1.0,0.0,0.0,2.0,1.0,0.8571428571428571,2.0,5.0,1.4285714285714286,0.0,0.0,0.0,1.0,5.0,2.5714285714285716,1.3877551020408165,2.0,9.105,16.5933333333,10.655857963871428,1.6964215341224484,0.0,1.97,0.2814285714285714,0.48244897959183675,0.0,0.000310120689655,8.860591133e-05,12.0,229.0,217.0,102.0,102.0,12.0,0,1,0,0
mp-780202,Li2FeO2F,GGA+U,perovskita dupla,True,False,True,True,0.034743838333334,False,True,False,AFM,1.6775,3.742836458641112,0.112023375955747,2.72601823,214.2409992132428,24,3.0,26.0,23.0,9.5,5.5,3.0,1.0,93.0,54.0,35.333333333333336,1.0,53.5,1811.0,480.24666666666667,443.5844444444445,54.8,1.0,17.0,9.833333333333334,6.5,1.0,2.0,4.0,2.0,0.5555555555555557,132.0,75.0,96.16666666666667,33.166666666666664,3.98,3.0,2.441666666666667,1.1783333333333332,0.98,1.0,1.6666666666666667,1.0,0.0,2.1666666666666665,2.166666666666667,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,8.0,4.833333333333333,2.5555555555555554,1.0,1.0,0.0,0.0,2.0,0.8333333333333334,0.8333333333333334,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,1.0,4.0,1.8333333333333333,0.8333333333333334,1.0,9.105,16.5933333333,11.9723611111,3.0806481481333328,0.0,1.97,0.3283333333333333,0.5472222222222222,0.0,2.1106628,0.3517771333333333,12.0,229.0,217.0,121.0,108.0,12.0,0,1,0,0
mp-1105287,Ti4Pb2O9F2,GGA,relacionada,False,True,False,True,0.008852272205887,False,True,False,NM,2.3006,5.954853818776503,0.0773788381011456,3.16040322,219.69831050937296,17,8.0,82.0,74.0,20.11764705882353,15.446366782006923,8.0,43.0,93.0,76.6470588235294,15.83391003460208,87.0,53.5,1941.0,562.6717647058823,657.55169550173,54.8,4.0,17.0,13.058823529411764,4.262975778546712,16.0,2.0,6.0,4.0,1.217993079584775,160.0,103.0,96.47058823529412,41.55017301038063,3.98,2.44,2.9258823529411764,0.7923875432525951,3.44,2.0,2.0,2.0,0.0,2.9411764705882355,1.6055363321799307,0.0,10.0,10.0,1.6470588235294117,2.131487889273356,0.0,14.0,1.6470588235294117,0.0,4.0,28.0,8.235294117647058,4.650519031141868,6.0,0.0,0.0,0.0,4.0,1.6470588235294117,0.9273356401384083,2.0,8.0,1.8823529411764706,0.0,0.0,0.0,1.0,8.0,3.5294117647058822,2.214532871972318,2.0,9.105,28.11,13.196470588235295,5.153079584775087,0.0,1.97,0.23176470588235293,0.40899653979238754,0.0,2.25333333333e-05,5.3019607843058825e-06,12.0,225.0,213.0,80.23529411764706,87.59861591695501,12.0,1,0,0,0
mp-23795,CuH4(OF)2,GGA,relacionada,False,False,False,False,0.022025053888888,False,True,False,FM,0.3971,2.6835706406214763,0.1057236332084817,-0.52115503,85.12760796114947,9,1.0,29.0,28.0,7.444444444444445,5.728395061728396,1.0,64.0,93.0,88.0,5.777777777777778,92.0,14.01,1357.77,181.15666666666664,261.4696296296296,14.01,1.0,17.0,9.0,7.111111111111111,1.0,1.0,4.0,3.0,0.691358024691358,132.0,101.0,55.77777777777778,22.024691358024693,3.98,2.08,2.837777777777778,0.7753086419753086,2.2,1.0,1.4444444444444444,1.0,0.0,2.0,2.2222222222222223,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,1.0,11.0,4.555555555555555,3.1604938271604937,1.0,1.0,1.0,0.0,2.0,0.6666666666666666,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2222222222222223,0.34567901234567905,1.0,6.615,11.07,8.350555555555555,1.5427160493827161,0.0,7.853,3.9279999999999995,3.488888888888889,7.853,0.0,0.0,12.0,225.0,213.0,117.22222222222223,92.19753086419752,194.0,1,0,0,0
mp-632759,CuH4(OF)2,GGA,relacionada,False,False,False,False,0.019608410555554,False,True,False,FM,0.2657,2.894304378032126,0.1140258317872739,-0.10777752,78.92948342433807,9,1.0,29.0,28.0,7.444444444444445,5.728395061728396,1.0,64.0,93.0,88.0,5.777777777777778,92.0,14.01,1357.77,181.15666666666664,261.4696296296296,14.01,1.0,17.0,9.0,7.111111111111111,1.0,1.0,4.0,3.0,0.691358024691358,132.0,101.0,55.77777777777778,22.024691358024693,3.98,2.08,2.837777777777778,0.7753086419753086,2.2,1.0,1.4444444444444444,1.0,0.0,2.0,2.2222222222222223,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,1.0,11.0,4.555555555555555,3.1604938271604937,1.0,1.0,1.0,0.0,2.0,0.6666666666666666,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2222222222222223,0.34567901234567905,1.0,6.615,11.07,8.350555555555555,1.5427160493827161,0.0,7.853,3.9279999999999995,3.488888888888889,7.853,0.0,0.0,12.0,225.0,213.0,117.22222222222223,92.19753086419752,194.0,1,0,0,0
mp-643902,SnH4(NF)2,GGA,relacionada,False,False,False,True,0.0,True,True,False,NM,3.1084,3.563827669505965,0.1023336872097773,1.21571847,87.94757860674551,9,1.0,50.0,49.0,9.555555555555555,8.987654320987653,1.0,80.0,93.0,88.66666666666667,4.8888888888888875,92.0,14.01,505.08,88.24666666666667,92.62962962962962,14.01,1.0,17.0,9.11111111111111,7.209876543209877,1.0,1.0,5.0,4.0,0.7901234567901234,139.0,108.0,57.666666666666664,24.0,3.98,2.02,2.755555555555556,0.6706172839506173,2.2,1.0,1.5555555555555556,1.0,0.0,2.0,1.7777777777777777,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,1.0,14.0,4.666666666666667,3.2592592592592586,1.0,1.0,1.0,0.0,4.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.7777777777777777,1.037037037037037,1.0,6.615,33.285,12.077499999999999,5.908888888888888,0.0,7.853,5.358444444444444,2.6967407407407413,7.853,0.0,0.0,15.0,194.0,179.0,148.33333333333334,60.888888888888886,194.0,1,0,0,0
mp-21445,Ba3In2O5F2,GGA,perovskita dupla,True,False,True,True,0.020119398750003,False,True,False,NM,1.5869,6.026290766124467,0.0573312084995075,2.97466774,209.31008283390827,12,8.0,56.0,48.0,27.0,21.833333333333332,8.0,9.0,93.0,66.5,28.75,87.0,53.5,1000.0,353.375,348.7708333333333,54.8,2.0,17.0,12.166666666666666,5.083333333333335,16.0,2.0,6.0,4.0,1.75,215.0,158.0,114.41666666666667,59.486111111111114,3.98,3.09,2.6158333333333332,1.1415277777777777,3.44,2.0,2.0,2.0,0.0,2.6666666666666665,1.888888888888889,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,2.0,13.0,6.333333333333333,2.4444444444444446,6.0,0.0,0.0,0.0,5.0,1.8333333333333333,1.1944444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8333333333333333,1.1944444444444444,2.0,9.105,63.59,25.352500000000006,19.118750000000006,0.0,1.97,0.3283333333333333,0.5472222222222222,0.0,0.0,0.0,12.0,229.0,217.0,87.91666666666667,87.56944444444444,12.0,1,0,0,0
mp-1290585,LiVOF2,GGA+U,relacionada,False,True,True,True,0.022814015749995,False,True,False,AFM,1.9785,3.223514228917897,0.0867567075977336,1.1623343,230.52972564074656,20,3.0,23.0,20.0,10.4,5.04,9.0,1.0,93.0,64.0,32.4,93.0,53.5,2183.0,559.6980000000001,649.3208000000001,53.5,1.0,17.0,11.2,6.56,17.0,2.0,4.0,2.0,0.6399999999999999,153.0,96.0,92.2,38.64,3.98,3.0,2.802,1.1976,3.98,1.0,1.8,2.0,0.0,2.8,2.2399999999999998,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,1.0,7.0,5.2,1.7600000000000002,7.0,1.0,0.0,0.0,2.0,0.8,0.6399999999999999,1.0,7.0,1.4,0.0,0.0,0.0,1.0,7.0,2.4,1.8399999999999999,1.0,9.105,16.5933333333,11.624666666660001,2.541599999992,0.0,1.97,0.788,0.9456,1.97,0.0,0.0,12.0,229.0,217.0,100.0,103.2,15.0,0,1,0,0
mp-554605,Rb2SbCl3F2,GGA,relacionada,False,False,False,True,0.0,True,True,False,NM,3.0086,3.2510170494434982,0.035836667275256,0.36196078,669.7051323344217,24,9.0,51.0,42.0,24.25,13.0625,17.0,4.0,94.0,70.125,33.0625,94.0,53.5,903.78,268.8125,180.565625,171.6,1.0,17.0,12.75,5.875,17.0,2.0,5.0,3.0,1.125,220.0,163.0,124.875,51.09375,3.98,3.16,2.64125,1.0584375000000001,3.16,1.0,1.75,2.0,0.0,3.5,1.875,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,1.0,15.0,6.5,2.75,7.0,1.0,0.0,0.0,3.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.25,0.4375,1.0,9.7075,90.7225,38.2390625,26.241718750000004,0.0,2.493,1.4273749999999998,1.0705312500000002,2.493,0.0,0.0,15.0,229.0,214.0,105.75,76.6875,64.0,1,0,0,0
mp-17057,Sr2SnSe3F2,GGA,perovskita dupla,True,False,True,True,0.0113085559375,False,True,True,NM,1.447899999999999,4.987642482871245,0.0422431358928114,2.50117806,757.519519412513,32,9.0,50.0,41.0,30.75,10.875,34.0,8.0,93.0,68.625,30.3125,89.0,53.5,1050.0,524.26,262.87,494.0,2.0,17.0,12.5,5.25,16.0,2.0,5.0,3.0,0.9375,195.0,138.0,125.375,38.21875,3.98,3.0300000000000002,2.43375,0.8603125,2.55,2.0,2.0,2.0,0.0,3.0,1.75,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,2.0,16.0,10.0,5.5,16.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,9.7075,54.23,29.865,13.037499999999998,0.0,1.97,0.792125,0.5940937500000001,0.799,0.0,0.0,14.0,225.0,211.0,82.875,85.59375,14.0,1,0,0,1
mp-17676,Sr2SnS3F2,GGA,perovskita dupla,False,True,False,True,0.0,True,True,True,NM,2.0801,4.103488517177864,0.0461749543662945,2.59612953,693.0163860293587,32,9.0,50.0,41.0,24.0,13.5,16.0,8.0,93.0,68.25,30.125,88.0,53.5,1050.0,484.645,287.78625,388.36,2.0,17.0,12.5,5.25,16.0,2.0,5.0,3.0,1.125,195.0,138.0,119.75,42.4375,3.98,3.0300000000000002,2.445,0.8687500000000001,2.58,2.0,2.0,2.0,0.0,3.0,1.75,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,2.0,14.0,6.25,2.3125,6.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,9.7075,54.23,29.815078125,13.074941406249998,0.0,2.202,1.31825,0.9886874999999999,2.202,0.0,0.0,15.0,225.0,210.0,103.875,69.84375,70.0,1,0,0,1
mp-17805,Ba2SnSe3F2,GGA,perovskita dupla,False,True,False,True,0.0,True,True,True,NM,2.0002,5.174669705964397,0.0373070175519224,2.05826365,857.7474721870659,32,9.0,56.0,47.0,35.25,14.0625,34.0,9.0,93.0,68.875,29.9375,89.0,53.5,1000.0,511.76,244.12,494.0,2.0,17.0,12.5,5.25,16.0,2.0,6.0,4.0,1.15625,215.0,158.0,130.375,44.46875,3.98,3.09,2.41875,0.8790624999999999,2.55,2.0,2.0,2.0,0.0,3.0,1.75,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,2.0,16.0,10.0,5.5,16.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,9.7075,63.59,32.205000000000005,15.962500000000002,0.0,1.97,0.792125,0.5940937500000001,0.799,0.0,0.0,14.0,229.0,215.0,83.875,86.84375,14.0,1,0,0,1
mp-17918,Ba2SnS3F2,GGA,perovskita dupla,False,True,False,True,0.0,True,True,True,NM,2.4412000000000003,4.518513170832694,0.0412636873975605,2.16027833,775.50025259962,32,9.0,56.0,47.0,28.5,19.125,16.0,9.0,93.0,68.5,29.75,88.0,53.5,1000.0,472.145,272.16125,388.36,2.0,17.0,12.5,5.25,16.0,2.0,6.0,4.0,1.4375,215.0,158.0,124.75,48.6875,3.98,3.09,2.43,0.8875,2.58,2.0,2.0,2.0,0.0,3.0,1.75,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,2.0,14.0,6.25,2.3125,6.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.0,2.0,9.7075,63.59,32.155078125,15.999941406250002,0.0,2.202,1.31825,0.9886874999999999,2.202,0.0,0.0,15.0,229.0,214.0,104.875,71.09375,70.0,1,0,0,1
mp-554429,Mn3Si(O2F)2,GGA+U,perovskita dupla,False,False,False,True,0.0,True,True,True,FiM,2.6069,3.89089048667272,0.0794573199558227,2.29080622,503.414915356313,40,8.0,25.0,17.0,13.9,6.68,8.0,52.0,93.0,76.8,14.88,87.0,53.5,1687.0,657.02,723.184,54.8,7.0,17.0,13.3,3.78,16.0,2.0,4.0,2.0,0.8400000000000001,139.0,82.0,90.6,33.12,3.98,2.4299999999999997,2.8270000000000004,0.9515999999999998,3.44,2.0,2.0,2.0,0.0,2.8,1.8399999999999999,0.0,5.0,5.0,1.5,2.1,0.0,0.0,0.0,0.0,4.0,7.0,6.3,0.7,6.0,0.0,0.0,0.0,4.0,1.4,1.0,2.0,5.0,1.5,0.0,0.0,0.0,1.0,5.0,2.9,1.48,2.0,9.105,20.44,10.77377586207,1.9332448275860004,0.0,1.97,0.4713,0.6598200000000001,0.0,0.000310120689655,9.30362068965e-05,12.0,227.0,215.0,95.6,99.12,12.0,0,1,0,1
mp-558123,V2Ge(O2F)2,GGA+U,perovskita dupla,False,True,True,True,0.0,True,True,False,FM,1.876599999999999,4.243875438865562,0.0831828058930777,2.5396924,432.7817463415937,36,8.0,32.0,24.0,14.222222222222221,7.851851851851851,8.0,46.0,93.0,78.33333333333333,14.370370370370374,87.0,53.5,2183.0,655.9555555555555,802.1185185185186,54.8,5.0,17.0,13.555555555555555,3.80246913580247,16.0,2.0,4.0,2.0,0.8888888888888888,153.0,96.0,89.33333333333333,35.111111111111114,3.98,2.35,2.998888888888889,0.8281481481481481,3.44,2.0,2.0,2.0,0.0,3.111111111111111,1.6296296296296298,0.0,10.0,10.0,1.7777777777777777,2.3703703703703707,0.0,0.0,0.0,0.0,5.0,14.0,6.888888888888889,1.6296296296296298,6.0,0.0,0.0,0.0,4.0,1.5555555555555556,0.9382716049382717,2.0,7.0,1.5555555555555556,0.0,0.0,0.0,1.0,7.0,3.111111111111111,1.9259259259259258,2.0,9.105,23.005,11.65111111111111,3.127037037037036,0.0,1.97,0.4803333333333334,0.662074074074074,0.0,0.0,0.0,12.0,229.0,217.0,84.55555555555556,95.40740740740742,12.0,0,1,0,0
mp-647102,KNOF2,GGA,perovskita dupla,False,False,False,False,0.0,True,True,False,NM,3.2687,2.013721376739357,0.0566142716499606,-2.59613364,353.26781422991087,20,7.0,19.0,12.0,10.4,3.4400000000000004,9.0,3.0,93.0,71.6,27.440000000000005,93.0,53.5,336.53,112.276,89.70159999999998,53.5,1.0,17.0,13.2,4.880000000000001,17.0,2.0,4.0,2.0,0.6399999999999999,203.0,146.0,90.8,44.88,3.98,3.16,3.052,0.8976,3.98,1.0,1.8,2.0,0.0,3.4,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.2,1.7600000000000002,7.0,1.0,0.0,0.0,3.0,1.4,0.8800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6,0.72,1.0,9.105,73.1066666667,23.279083333339997,19.931033333343997,0.0,6.437,2.0754,1.74464,1.97,0.0,0.0,12.0,229.0,217.0,93.0,94.8,15.0,1,0,0,0
