material_id,formula,band_gap,is_gap_direct,energy_above_hull,formation_energy_per_atom,crystal_system,spacegroup_symbol,spacegroup_number,estrutura_esperada,regime_calc,density,efermi,theoretical,has_experimental_ref,possible_species,familia
mp-1110873,K2AgSbCl6,1.6025,False,0.026073496749987,-1.362271146750004,Cubic,Fm-3m,225,perovskita dupla,GGA,2.8168522736825983,1.06017339,True,False,"['K+', 'Ag+', 'Cl-', 'Sb3+']",Perovskita Dupla
mp-1114061,Rb2InSbCl6,1.2828,True,0.026838979249998,-1.670326034166666,Cubic,Fm-3m,225,perovskita dupla,GGA,2.88711424020172,1.73446049,True,False,"['Cl-', 'Rb+', 'In+', 'Sb3+']",Perovskita Dupla
mp-570590,CdBiSe2Br,1.388599999999999,False,0.029003820666669,-0.841849463937499,Orthorhombic,Pnma,62,perovskita dupla,GGA,6.689550722080378,2.24244629,False,True,"['Br-', 'Cd2+', 'Se2-', 'Bi3+']",Perovskita Dupla
mp-1111822,Cs2NaMoBr6,1.4443,True,0.029777837999998,-1.586868888068966,Cubic,Fm-3m,225,perovskita dupla,GGA,4.097699998928286,0.99371062,True,False,"['Br-', 'Na+', 'Cs+', 'Mo3+']",Perovskita Dupla
mp-1110811,Rb2AgBiBr6,1.581999999999999,False,0.030073661374996,-1.413070619666666,Cubic,Fm-3m,225,perovskita dupla,GGA,4.317988406153579,0.115131199999999,True,False,"['Br-', 'Rb+', 'Ag+', 'Bi3+']",Perovskita Dupla
mp-1113030,Cs2KTlBr6,1.3749,True,0.030537573249999,-1.597138481989369,Cubic,Fm-3m,225,perovskita dupla,GGA,3.892542700660237,-1.0525,True,False,"['Br-', 'K+', 'Tl3+', 'Cs+']",Perovskita Dupla
mp-1110989,Cs2LiMoCl6,1.597799999999999,True,0.033437410125007,-1.7532968331666892,Cubic,Fm-3m,225,perovskita dupla,GGA,3.473962979984999,1.8475,True,False,"['Cl-', 'Mo3+', 'Cs+', 'Li+']",Perovskita Dupla
mp-1112627,Cs2InGaBr6,1.244,False,0.033446606749999,-1.531044263347701,Cubic,Fm-3m,225,perovskita dupla,GGA,4.116398447146349,0.46717664,True,False,"['Br-', 'Ga+', 'Cs+', 'In3+']",Perovskita Dupla
mp-1110861,K2NaMoCl6,1.5542,False,0.034184043499998,-1.720503804583323,Cubic,Fm-3m,225,perovskita dupla,GGA,2.436918106860151,1.33000554,True,False,"['Cl-', 'K+', 'Na+', 'Mo3+']",Perovskita Dupla
mp-1112871,Cs2KMoBr6,1.6085,True,0.034323731187497,-1.619100962656034,Cubic,Fm-3m,225,perovskita dupla,GGA,3.770319935616985,0.59783801,True,False,"['Br-', 'K+', 'Cs+', 'Mo3+']",Perovskita Dupla
mp-780202,Li2FeO2F,1.6775,False,0.034743838333334,-2.316799958194444,Orthorhombic,Pnma,62,perovskita dupla,GGA+U,3.742836458641112,2.72601823,True,False,"['Fe3+', 'O2-', 'Li+', 'F-']",Perovskita Dupla
mp-1112673,Cs2LiSbI6,1.7376,False,0.035539827000001,-1.226407345264368,Cubic,Fm-3m,225,perovskita dupla,GGA,4.32562036423368,1.30708333,True,False,"['I-', 'Cs+', 'Li+', 'Sb3+']",Perovskita Dupla
mp-2646981,CsPbI2Br,1.4384,True,0.035953406166669,-1.350987620931034,Tetragonal,P4/mmm,123,perovskita dupla,GGA,4.617248557371106,1.35910424,True,False,"['Br-', 'I-', 'Cs+', 'Pb2+']",Perovskita Dupla
mp-1198076,Rb2CrCl5O,1.0209,False,0.035991235277778,-1.727938965277777,Orthorhombic,Pnma,62,perovskita dupla,GGA+U,2.6841490460068043,-1.00261645,False,True,"['Cr5+', 'O2-', 'Rb+', 'Cl-']",Perovskita Dupla
mp-1112283,K2InAgF6,1.6678000000000002,False,0.036784351250004,-2.595298415283332,Cubic,Fm-3m,225,perovskita dupla,GGA,3.743980046061199,0.13766041,True,False,"['K+', 'Ag+', 'In3+', 'F-']",Perovskita Dupla
mp-1111660,K2LiTlCl6,1.5798,True,0.037746587750001,-1.7663663211166671,Cubic,Fm-3m,225,perovskita dupla,GGA,2.999284646365171,-0.5062500000000001,True,False,"['Cl-', 'K+', 'Tl3+', 'Li+']",Perovskita Dupla
mp-1110855,K2LiMoCl6,1.4862,False,0.037877211999999,-1.7073903449166798,Cubic,Fm-3m,225,perovskita dupla,GGA,2.561813034232243,1.6675,True,False,"['Cl-', 'K+', 'Mo3+', 'Li+']",Perovskita Dupla
mp-1112107,Cs2TlInI6,1.4001,False,0.039499220749999,-1.174716372931035,Cubic,Fm-3m,225,perovskita dupla,GGA,4.471693615918862,0.94005315,True,False,"['I-', 'Cs+', 'In3+', 'Tl+']",Perovskita Dupla
mp-1110921,K2AgBiBr6,1.5765,False,0.040107347500001,-1.368099099616666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.948139760156324,0.07993201,True,False,"['Br-', 'K+', 'Ag+', 'Bi3+']",Perovskita Dupla
mp-1112116,Cs2RbTlBr6,1.5132999999999992,True,0.040737424249999,-1.589017462014368,Cubic,Fm-3m,225,perovskita dupla,GGA,3.869634930210509,-1.19833333,True,False,"['Br-', 'Rb+', 'Cs+', 'Tl3+']",Perovskita Dupla
mp-1114113,Rb2TlSbBr6,1.1629,True,0.041239945250005,-1.4478168138333332,Cubic,Fm-3m,225,perovskita dupla,GGA,3.838639530728536,0.8466666700000001,True,False,"['Br-', 'Rb+', 'Sb3+', 'Tl+']",Perovskita Dupla
mp-605821,Nd3SeBrN2,1.212199999999999,False,0.041738862857135,-1.8245722078348208,Orthorhombic,Pnma,62,perovskita dupla,GGA,5.815852519611092,2.60033956,False,True,"['Br-', 'Nd3+', 'N3-', 'Se2-']",Perovskita Dupla
mp-1113057,Cs2KAlI6,1.7447,True,0.043195742749999,-1.364546214656034,Cubic,Fm-3m,225,perovskita dupla,GGA,3.825743459639343,0.8275,True,False,"['K+', 'I-', 'Cs+', 'Al3+']",Perovskita Dupla
mp-1111195,K2TlSbBr6,1.1146,True,0.04398532525,-1.396971674783333,Cubic,Fm-3m,225,perovskita dupla,GGA,3.511772279127758,0.8675364600000001,True,False,"['Br-', 'K+', 'Sb3+', 'Tl+']",Perovskita Dupla
mp-640057,K2OsNCl5,1.5914,True,0.045350176944444,-1.369977844944443,Orthorhombic,Pnma,62,perovskita dupla,GGA,3.295491218890597,1.33842403,False,True,"['K+', 'N-', 'Os4+', 'Cl-']",Perovskita Dupla
mp-1110703,Rb2NaMoBr6,1.4757,True,0.045588960458331,-1.551942168637931,Cubic,Fm-3m,225,perovskita dupla,GGA,3.767358364793421,0.745290599999999,True,False,"['Br-', 'Na+', 'Rb+', 'Mo3+']",Perovskita Dupla
mp-1114114,Rb2TlBiBr6,1.6711,True,0.045726620874998,-1.495697822833333,Cubic,Fm-3m,225,perovskita dupla,GGA,4.052427513398634,0.25333333,True,False,"['Br-', 'Rb+', 'Bi3+', 'Tl+']",Perovskita Dupla
mp-1113212,Cs2TaAuF6,1.1619,False,0.045889704040003,-2.931536520543312,Cubic,Fm-3m,225,perovskita dupla,GGA,4.420529888854548,0.5086444999999991,True,False,[],Perovskita Dupla
mp-1110858,K2AgMoCl6,1.0353,True,0.047456513333335,-1.406337978166679,Cubic,Fm-3m,225,perovskita dupla,GGA,2.970554397733751,1.44800442,True,False,"['Cl-', 'K+', 'Ag+', 'Mo3+']",Perovskita Dupla
mp-1111847,Cs2LiMoBr6,1.2684,True,0.048563414999998,-1.568247811264368,Cubic,Fm-3m,225,perovskita dupla,GGA,4.309632074683997,1.23416667,True,False,"['Br-', 'Mo3+', 'Cs+', 'Li+']",Perovskita Dupla
mp-1112923,Cs2ScAuI6,1.0839,False,0.048978814999998,-1.295620720431034,Cubic,Fm-3m,225,perovskita dupla,HSE06,4.97971969020896,1.78798799,True,False,[],Perovskita Dupla
mp-1112884,Cs2NdCuI6,1.7889,False,0.049070202250002,-1.399856529681034,Cubic,Fm-3m,225,perovskita dupla,GGA,4.688922345074309,2.0875,True,False,"['Nd3+', 'I-', 'Cs+', 'Cu+']",Perovskita Dupla
mp-1112883,Cs2PrCuI6,1.776399999999999,False,0.049342759749998,-1.3993131760977011,Cubic,Fm-3m,225,perovskita dupla,GGA,4.638644005232575,2.08041667,True,False,"['Cu+', 'I-', 'Cs+', 'Pr3+']",Perovskita Dupla
mp-1191037,AgAs(SeF2)3,1.6736,True,0.0,-1.6399032428361742,Monoclinic,C2/m,12,relacionada,GGA,4.291903451511375,0.49260624,False,True,"['F-', 'Ag+', 'Se0+', 'As5+']",Perovskita Dupla
mp-973225,Na2CrH2F8,1.589,False,0.0,-2.562508682712202,Monoclinic,C2/m,12,relacionada,GGA+U,2.795387037468407,-2.24888313,False,True,"['Na+', 'H+', 'F-', 'Cr4+']",Perovskita Dupla
mp-16291,NaZr2PdF11,1.331899999999999,False,0.0,-3.384749659091953,Monoclinic,C2/m,12,relacionada,GGA,3.671709479722932,-1.1119361,False,True,"['Na+', 'Zr4+', 'Pd2+', 'F-']",Perovskita Dupla
mp-1201470,Sb2Os(OF7)2,1.3859,False,0.0,-2.320517336315789,Triclinic,P-1,2,relacionada,GGA,4.583611988419056,-2.78427624,False,True,[],Perovskita Dupla
mp-556541,InSb2S4Cl,1.552499999999998,False,0.0,-0.7862124902083311,Monoclinic,C2/m,12,relacionada,GGA,4.241925353843078,4.01798084,False,True,"['Cl-', 'S2-', 'In3+', 'Sb3+']",Perovskita Dupla
mp-559521,InBi2S4Cl,1.5805,False,0.0,-0.842193859583332,Monoclinic,C2/m,12,relacionada,HSE06,5.98980957658576,4.23797365,False,True,"['Cl-', 'S2-', 'In3+', 'Bi3+']",Perovskita Dupla
mp-560549,AuSeClO3,1.3674,False,0.0,-0.915634184140625,Triclinic,P-1,2,relacionada,GGA,4.926911402086227,-0.29123757,False,True,"['Se4+', 'O2-', 'Au3+', 'Cl-']",Perovskita Dupla
mp-24231,NiH12(ClO3)2,1.412599999999999,False,0.0,-1.248853538809524,Monoclinic,C2/m,12,relacionada,GGA+U,2.040718752848649,-0.01687203,False,True,"['O2-', 'H+', 'Cl-', 'Ni2+']",Perovskita Dupla
mp-1195865,Ce2Te4Cl2O11,1.4548,False,0.0,-2.228753902719308,Triclinic,P-1,2,relacionada,GGA,4.816811452795452,3.41423812,False,True,"['Cl-', 'O2-', 'Te4+', 'Ce4+']",Perovskita Dupla
mp-1219275,Re2Os(Se2Cl)2,1.2869,False,0.0,-0.835950994930555,Triclinic,P-1,2,relacionada,GGA,7.048233483612396,3.51141011,True,False,"['Re3+', 'Os4+', 'Cl-', 'Se2-']",Perovskita Dupla
mp-23635,TlRe6Se8Cl3,1.434699999999999,False,0.0,-0.8721349548379631,Triclinic,P-1,2,relacionada,GGA,7.618437955345222,2.79432137,False,True,"['Re3+', 'Se2-', 'Cl-', 'Tl+']",Perovskita Dupla
mp-1194909,AlSb2(SeCl2)2,1.121999999999999,False,0.0,-1.3013409741319442,Triclinic,P-1,2,relacionada,GGA,3.300858028329444,1.66711261,False,True,"['Se1.50-', 'Cl-', 'Al3+', 'Sb2+']",Perovskita Dupla
mp-1196151,InHg7S6Cl5,1.4549,False,0.0,-0.7479428433771951,Triclinic,P-1,2,relacionada,GGA,6.071313815649804,2.29734081,False,True,"['Hg2+', 'S2-', 'In3+', 'Cl-']",Perovskita Dupla
mp-569675,Tl2Hg2PdCl8,1.7216,False,0.0,-1.100098677051284,Monoclinic,C2/m,12,relacionada,GGA,5.148364902405486,0.39814737,False,True,"['Hg2+', 'Pd2+', 'Cl-', 'Tl+']",Perovskita Dupla
mp-1203087,Ga4Hg11(PCl4)4,1.718799999999999,False,0.0,-0.9852671778877572,Monoclinic,C2/m,12,relacionada,GGA,4.678580504856417,-0.51404353,False,True,"['P3-', 'Ga3+', 'Hg1.45+', 'Cl-']",Perovskita Dupla
mp-862605,Rb4Zr6CCl18,1.265199999999999,False,0.0,-2.236696280517241,Monoclinic,C2/m,12,relacionada,GGA,2.976597239569616,1.3279608,False,True,"['C2-', 'Zr3+', 'Zr2+', 'Cl-', 'Rb+']",Perovskita Dupla
mp-559864,InSb2S4Br,1.5308000000000002,False,0.0,-0.7346905439583311,Monoclinic,C2/m,12,relacionada,GGA,4.548765447983686,3.82493696,False,True,"['Br-', 'S2-', 'In3+', 'Sb3+']",Perovskita Dupla
mp-550763,CoSb2Br2O3,1.595799999999999,False,0.0,-1.461084595312499,Triclinic,P-1,2,relacionada,GGA+U,4.652824481842632,2.04615813,False,True,"['Sb3+', 'Br-', 'O2-', 'Co2+']",Perovskita Dupla
mp-567515,Rb2Hg2PdBr8,1.5753,False,0.0,-1.190028612307692,Monoclinic,C2/m,12,relacionada,GGA,4.713452757898962,-0.69118478,False,True,"['Hg2+', 'Br-', 'Rb+', 'Pd2+']",Perovskita Dupla
mp-669455,Ga4Hg11(AsBr4)4,1.0916,False,0.0,-0.782182087928573,Monoclinic,C2/m,12,relacionada,GGA,5.408250915415627,-0.65994679,False,True,"['As3-', 'Br-', 'Ga3+', 'Hg1.45+']",Perovskita Dupla
mp-1211812,K4Zr6FeBr18,1.3841,True,0.0,-1.808533697206896,Triclinic,P-1,2,relacionada,GGA,3.6166742433924153,0.69672904,True,True,"['Br-', 'K+', 'Fe2+', 'Zr2+']",Perovskita Dupla
mp-627575,K4Zr6CBr18,1.174999999999999,False,0.0,-1.866527892551722,Triclinic,P-1,2,relacionada,GGA,3.978569115888239,2.08463935,False,True,"['K+', 'C2-', 'Zr3+', 'Br-', 'Zr2+']",Perovskita Dupla
mp-616196,OsC3I2O3,1.795599999999999,False,0.0,-0.9219372133333332,Monoclinic,C2/m,12,relacionada,GGA,4.273317171840331,1.01194545,False,True,"['I-', 'Os4+', 'O2-', 'C1.33+']",Perovskita Dupla
mp-561160,NbP4(S2Cl)5,1.191,False,0.000181209229892,-0.8866757424285701,Triclinic,P-1,2,relacionada,GGA,1.908291942170948,-0.00197624,False,True,"['Cl-', 'Nb5+', 'P5+', 'S2-']",Perovskita Dupla
mp-570962,SbI3(BrCl3)2,1.1091,False,0.000202111805557,-0.784357608749999,Triclinic,P-1,2,relacionada,GGA,2.9890374225489,-0.36592587,False,True,"['I+', 'Sb5+', 'Br-', 'Cl-']",Perovskita Dupla
mp-1192837,AlSb5Se5Cl4,1.3956,False,0.000398381833331,-0.959989346781249,Triclinic,P-1,2,relacionada,GGA,3.906513116140329,3.41481973,False,True,"['Sb2.20+', 'Se2-', 'Cl-', 'Al3+']",Perovskita Dupla
mp-570321,InSb2Se4Br,1.1103,False,0.000908821805555,-0.7087397195052071,Monoclinic,C2/m,12,relacionada,GGA,5.329025714305604,3.36764794,False,True,"['Br-', 'Se2-', 'In3+', 'Sb3+']",Perovskita Dupla
mp-567556,CdSb2Se3Br2,1.1429,False,0.001216209374999,-0.795428425878906,Monoclinic,C2/m,12,relacionada,GGA,5.114825926524518,2.22260958,False,True,"['Br-', 'Cd2+', 'Se2-', 'Sb3+']",Perovskita Dupla
mp-23586,Hg6S4Br3Cl,1.5348000000000002,False,0.001449973125,-0.6336834532142881,Monoclinic,C2/m,12,relacionada,GGA,6.390795222512097,0.03333224,False,True,"['Hg2+', 'Br-', 'S2-', 'Cl-']",Perovskita Dupla
mp-23144,TlRe3(Se2Cl)2,1.506299999999999,False,0.001597626749994,-0.915905657020834,Triclinic,P-1,2,relacionada,GGA,7.372703486645436,2.62266809,False,True,"['Re3+', 'Se2-', 'Cl-', 'Tl+']",Perovskita Dupla
mp-1228711,Ba10IBr4N5,1.1413,True,0.0018752705,-1.3648391155,Triclinic,P-1,2,relacionada,GGA,5.068977423447402,3.63865181,True,False,"['Br-', 'N3-', 'I-', 'Ba2+']",Perovskita Dupla
mp-560333,Ta2Te4Br10O,1.0323,False,0.002022416029416,-1.178742606843137,Triclinic,P-1,2,relacionada,GGA,4.557288970243012,0.18215442,False,True,"['Br-', 'O2-', 'Ta4+', 'Te+']",Perovskita Dupla
mp-1208658,TaP4(S2Cl)5,1.7349,False,0.002165460750008,-0.916784905795236,Triclinic,P-1,2,relacionada,GGA,2.257477330137427,2.11694356,True,True,"['Ta5+', 'P5+', 'S2-', 'Cl-']",Perovskita Dupla
mp-560411,CdSb6(S2I)4,1.5565,False,0.002185447763156,-0.6163695210526311,Triclinic,P-1,2,relacionada,GGA,4.504565298794946,3.14609919,False,True,"['Cd2+', 'I-', 'S2-', 'Sb3+']",Perovskita Dupla
mp-1206068,InBi2S4Br,1.627,False,0.00273909359375,-0.7909075052083331,Monoclinic,C2/m,12,relacionada,GGA,6.015850800610107,3.80264139,True,True,"['Br-', 'S2-', 'In3+', 'Bi3+']",Perovskita Dupla
mp-1212237,Hg3S2BrCl,1.639,False,0.003187444464285,-0.654807934642859,Monoclinic,C2/m,12,relacionada,GGA,6.302458714371153,1.66166698,True,True,"['Hg2+', 'Br-', 'S2-', 'Cl-']",Perovskita Dupla
mp-25440,VPO4F,1.6246,False,0.003526106428572,-2.699225726377551,Triclinic,P-1,2,relacionada,GGA+U,3.113354909842477,0.5832904800000001,True,False,"['F-', 'O2-', 'V4+', 'P5+']",Perovskita Dupla
mp-558946,BaSbSe2F,1.334299999999999,False,0.003935190999998,-1.990805762437499,Triclinic,P-1,2,relacionada,GGA,5.008399556805891,2.02338799,False,True,"['F-', 'Se2-', 'Sb3+', 'Ba2+']",Perovskita Dupla
mp-558108,U3Tl2(IO5)4,1.7019000000000002,True,0.004188252319742,-2.02234472954023,Triclinic,P-1,2,relacionada,GGA,6.20948883669569,2.67258879,False,True,"['I5+', 'O2-', 'U6+', 'Tl+']",Perovskita Dupla
mp-559071,Ag2Bi2S3Cl2,1.6367999999999991,False,0.004958104166663,-0.7483002703703701,Triclinic,P-1,2,relacionada,GGA,5.894385992000153,3.01103617,False,True,"['Cl-', 'Ag+', 'S2-', 'Bi3+']",Perovskita Dupla
mp-1227985,Ba6Br2N3Cl,1.213899999999999,True,0.005801715833334,-1.449875032916666,Monoclinic,C2/m,12,relacionada,GGA,4.898613287352413,2.40732164,True,False,"['Br-', 'N3-', 'Cl-', 'Ba2+']",Perovskita Dupla
mp-1227976,Ba6Br2N3Cl,1.1639,False,0.005914959166667,-1.449761789583333,Monoclinic,C2/m,12,relacionada,GGA,4.910184662443371,2.433712309999999,True,False,"['Br-', 'N3-', 'Cl-', 'Ba2+']",Perovskita Dupla
mp-1280554,Li2MnO2F,1.402699999999999,False,0.006955457916666,-2.487877149516282,Monoclinic,C2/m,12,relacionada,GGA+U,3.565177232905693,2.34647818,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1305321,Li2MnO2F,1.7081,False,0.006985638333333,-2.487846969099616,Triclinic,P-1,2,relacionada,GGA+U,3.551196764303385,2.03579604,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-555641,Nb2Te4Cl10O,1.19,False,0.00775428648284,-1.395523864803921,Triclinic,P-1,2,relacionada,GGA,3.3667279070310743,0.54877372,False,True,"['O2-', 'Nb4+', 'Te+', 'Cl-']",Perovskita Dupla
mp-559588,CdSbS2Br,1.528499999999999,False,0.013639586499999,-0.805227481999999,Monoclinic,C2/m,12,relacionada,GGA,4.866044489168799,2.89381817,False,True,"['Br-', 'Cd2+', 'S2-', 'Sb3+']",Perovskita Dupla
mp-542474,Hg3S2ICl,1.4043,False,0.013921162499997,-0.571545555714288,Monoclinic,C2/m,12,relacionada,GGA,6.252543718544836,0.5448302700000001,False,True,"['Hg2+', 'I-', 'S2-', 'Cl-']",Perovskita Dupla
mp-707735,MgH12(I4O3)2,1.3462,False,0.017065873174598,-1.004198632592592,Triclinic,P-1,2,relacionada,GGA,3.367403503955,0.57823214,False,True,"['Mg2+', 'I0.25-', 'H+', 'O2-']",Perovskita Dupla
mp-561079,CdBiS2Br,1.729499999999999,False,0.017706848500002,-0.8601711219999991,Monoclinic,C2/m,12,relacionada,HSE06,5.939888615504158,2.66603069,False,True,"['Br-', 'Cd2+', 'S2-', 'Bi3+']",Perovskita Dupla
mp-571169,InBi2Se4Br,1.2945,False,0.017761285312499,-0.775952893880208,Monoclinic,C2/m,12,relacionada,GGA,6.441284579897618,2.92728588,False,True,"['Br-', 'Se2-', 'In3+', 'Bi3+']",Perovskita Dupla
mp-1193499,AgPd(IO3)3,1.4039,False,0.021416195714287,-0.736862955833334,Triclinic,P-1,2,relacionada,GGA,5.273246955781274,2.84447618,False,True,"['I5+', 'O2-', 'Ag+', 'Pd2+']",Perovskita Dupla
mp-753723,Li2Mn2OF6,1.6309,False,0.021574763484853,-2.810989276593521,Triclinic,P-1,2,relacionada,GGA+U,3.353650797094433,-0.70441799,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1287893,Sr2Co(ClO)2,1.4438,False,0.02247557,-2.48895589,Monoclinic,C2/m,12,relacionada,GGA+U,4.323565853674801,3.74186906,True,False,"['O2-', 'Sr2+', 'Cl-', 'Co2+']",Perovskita Dupla
mp-758907,CrH18I7N6,1.421199999999999,False,0.022964550952144,-0.555748303671874,Monoclinic,C2/m,12,relacionada,GGA,3.180799234448315,1.10511624,False,True,"['N3-', 'Cr3+', 'I-', 'H+', 'N2-']",Perovskita Dupla
mp-1192196,Ba7In2(Se3F4)2,1.198799999999999,True,0.025007988152175,-2.940161132060688,Monoclinic,C2/m,12,relacionada,GGA,5.184024530198335,1.90684398,False,True,"['F-', 'Se2-', 'In3+', 'Ba2+']",Perovskita Dupla
mp-1193947,BiW2(Cl4O)2,1.6948,False,0.028032010576923,-1.495319213461538,Triclinic,P-1,2,relacionada,GGA+U,4.102511231752439,0.21167184,False,True,"['O2-', 'Bi3+', 'W5+', 'Cl-', 'W4+']",Perovskita Dupla
mp-753282,Li2MnOF3,1.640299999999999,False,0.036803287976191,-2.797950160299671,Monoclinic,C2/m,12,relacionada,GGA,3.098306507510244,0.06262384,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-752885,LiVOF3,1.2917,False,0.04268190125001,-2.950073449305556,Triclinic,P-1,2,relacionada,GGA+U,3.248044024998004,-0.31257681,True,False,"['F-', 'O2-', 'V4+', 'Li+']",Perovskita Dupla
mp-570961,CdBiSe2I,1.2705,False,0.045089096333336,-0.717463798937498,Monoclinic,C2/m,12,relacionada,GGA,6.714169991721834,2.778854029999999,False,True,"['Cd2+', 'I-', 'Se2-', 'Bi3+']",Perovskita Dupla
mp-777497,Li2VO2F,1.093,False,0.047474720833335,-2.669965271944444,Monoclinic,C2/m,12,relacionada,GGA+U,3.45315599903498,3.14035982,True,False,"['F-', 'O2-', 'V3+', 'Li+']",Perovskita Dupla
mp-559119,IN2O4F5,1.4687,False,0.048717000583333,-1.278778846666667,Triclinic,P-1,2,relacionada,GGA,2.808366778323176,-0.96372261,False,True,"['I5+', 'F-', 'O2-', 'N4+']",Perovskita Dupla
mp-1226259,Cs3Ag9(SbS3)4,1.5938999999999992,False,0.0,-0.5829080383559101,Tetragonal,I-4,82,kesterita,GGA,4.873632904496218,2.56909745,True,False,"['Ag+', 'Cs+', 'S2-', 'Sb3+']",Kesterita
mp-1223929,InCuGeS4,1.1346,True,0.0,-0.70224098595238,Tetragonal,I-4,82,kesterita,GGA,3.927119866219554,3.81117418,True,False,"['Cu+', 'S2-', 'In3+', 'Ge4+']",Kesterita
mp-12532,KAg2PS4,1.2441,False,0.0,-0.7215486906532721,Tetragonal,I-42m,121,kesterita,GGA,3.6503124457238334,2.66010495,False,True,"['K+', 'Ag+', 'P5+', 'S2-']",Kesterita
mp-1079645,K2CdSnSe4,1.6721,False,0.0,-1.052944497359374,Tetragonal,I-42m,121,kesterita,GGA,4.277105708118633,1.3471954,False,True,"['K+', 'Cd2+', 'Sn4+', 'Se2-']",Kesterita
mp-568968,K2SnHgSe4,1.4785,False,0.0,-0.9497225364218752,Tetragonal,I-42m,121,kesterita,HSE06,4.890521489869919,1.36335561,False,True,"['Hg2+', 'K+', 'Sn4+', 'Se2-']",Kesterita
mp-1228963,AlAgSnSe4,1.1072,True,0.0,-0.769702025148809,Tetragonal,I-4,82,kesterita,GGA,4.768387617941063,2.05262524,True,False,"['Sn4+', 'Ag+', 'Se2-', 'Al3+']",Kesterita
mp-1228907,AlGa(CuS2)2,1.1429,True,0.001452938124998,-0.8295413326562511,Tetragonal,I-4,82,kesterita,GGA,3.859674066956857,5.72767135,True,False,"['Cu+', 'Ga3+', 'S2-', 'Al3+']",Kesterita
mp-1228935,AlIn(AgS2)2,1.0686,True,0.001991401249998,-0.7298142995312501,Tetragonal,I-4,82,kesterita,GGA,4.297734585710501,2.925157549999999,True,False,"['Ag+', 'S2-', 'In3+', 'Al3+']",Kesterita
mp-1219697,Rb3Ag9(SbS3)4,1.6418,False,0.002567341904761,-0.58056713455357,Tetragonal,I-4,82,kesterita,GGA,4.737493367464797,2.47767591,True,False,"['Rb+', 'Ag+', 'S2-', 'Sb3+']",Kesterita
mp-1224211,K3Ag9(SbS3)4,1.625299999999999,False,0.006626980912704,-0.454317721498016,Tetragonal,I-4,82,kesterita,GGA,4.544440484270988,2.51974815,True,False,"['K+', 'Ag+', 'S2-', 'Sb3+']",Kesterita
mp-1217996,TaCu3Se3S,1.6491,False,0.0,-0.7809892127330721,Trigonal,R3m,160,relacionada,GGA,5.846707643517421,2.81235618,True,False,"['Ta5+', 'Cu+', 'Se2-', 'S2-']",Kesterita
mp-1215443,ZnGaPS,1.67,True,0.02351833142857,-0.712288910375745,Trigonal,R3m,160,relacionada,GGA,3.987296575491632,2.83613617,True,False,"['P3-', 'Ga3+', 'Zn2+', 'S2-']",Kesterita
mp-6296,K6Cd4Sn3Se13,1.4058,False,0.030584630192309,-1.005795382268028,Trigonal,R3m,160,relacionada,GGA,3.14159189031428,-0.18521672,False,True,"['K+', 'Cd2+', 'Sn4+', 'Se2-']",Kesterita
mp-1215439,ZnGaPSe,1.2159,True,0.0306990025,-0.649461883621651,Trigonal,R3m,160,relacionada,GGA,4.587516661432909,2.514194,True,False,"['P3-', 'Ga3+', 'Zn2+', 'Se2-']",Kesterita
mp-1228699,Al4InCuS8,1.1498,False,0.034750933392849,-1.044429628095243,Trigonal,R3m,160,relacionada,GGA,3.4100488404894262,5.56364018,True,False,"['Cu+', 'S2-', 'In3+', 'Al3+']",Kesterita
